Prediction	Label
0.000467	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.836787	0.000000
0.000000	0.000000
0.999980	1.000000
0.000631	0.000000
1.000000	1.000000
0.000000	0.000000
0.997725	1.000000
0.998734	1.000000
0.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.003375	0.000000
0.000036	0.000000
0.000000	0.000000
0.000000	0.000000
0.999868	0.000000
0.999993	1.000000
0.000014	0.000000
0.000000	0.000000
0.001663	0.000000
0.000000	0.000000
0.999197	0.000000
0.000000	0.000000
1.000000	1.000000
0.486316	0.000000
0.000018	1.000000
0.000000	1.000000
0.999466	1.000000
0.000000	0.000000
1.000000	1.000000
0.999801	1.000000
0.966466	0.000000
0.000080	0.000000
0.000000	1.000000
0.999988	1.000000
0.004569	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.001309	0.000000
0.000001	0.000000
0.000000	0.000000
0.000000	0.000000
0.999939	1.000000
0.000001	0.000000
0.999980	1.000000
1.000000	1.000000
0.999003	1.000000
0.756898	1.000000
0.000000	0.000000
0.999996	0.000000
0.002332	0.000000
0.000013	1.000000
0.000001	1.000000
1.000000	1.000000
0.127699	1.000000
1.000000	1.000000
0.000000	0.000000
0.999981	1.000000
0.963464	1.000000
0.999289	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000004	0.000000
0.000058	1.000000
0.066469	0.000000
0.000000	0.000000
0.000000	0.000000
0.095381	0.000000
0.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.009616	1.000000
0.000019	0.000000
0.005186	1.000000
0.000000	0.000000
0.154461	0.000000
0.984171	1.000000
1.000000	1.000000
0.000000	0.000000
0.000007	0.000000
0.986270	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000065	0.000000
0.000000	0.000000
0.381046	1.000000
0.000000	0.000000
0.002990	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000064	0.000000
0.166425	1.000000
0.000000	0.000000
0.000001	0.000000
0.000000	1.000000
1.000000	0.000000
0.999996	1.000000
0.965627	1.000000
0.819472	0.000000
0.867879	0.000000
0.000000	0.000000
1.000000	0.000000
0.000000	0.000000
0.996872	1.000000
0.003094	0.000000
0.000199	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.944766	0.000000
0.000047	0.000000
0.465229	1.000000
0.974598	0.000000
0.000000	0.000000
1.000000	1.000000
0.999375	1.000000
0.979388	0.000000
0.004748	0.000000
0.000016	1.000000
0.000234	0.000000
0.997378	1.000000
0.121978	0.000000
0.002059	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.000345	1.000000
0.970839	1.000000
0.000014	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.002422	1.000000
0.996460	1.000000
0.006554	0.000000
0.702053	0.000000
0.854978	1.000000
0.999253	1.000000
0.000000	1.000000
0.999533	1.000000
0.282863	1.000000
0.000000	0.000000
1.000000	1.000000
1.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.999871	1.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.001682	0.000000
0.000000	0.000000
0.000000	0.000000
0.999996	0.000000
0.000000	0.000000
0.000000	0.000000
0.000010	0.000000
1.000000	1.000000
0.801772	0.000000
0.000000	0.000000
0.000000	1.000000
0.999994	1.000000
0.063870	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.999999	1.000000
0.017596	0.000000
1.000000	1.000000
0.016971	0.000000
0.000000	0.000000
0.999752	1.000000
0.001016	0.000000
1.000000	0.000000
1.000000	1.000000
0.000003	0.000000
0.000425	0.000000
0.982896	0.000000
0.000000	0.000000
1.000000	1.000000
0.413319	0.000000
1.000000	1.000000
0.000000	0.000000
0.999993	1.000000
0.999997	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000094	0.000000
0.002704	0.000000
1.000000	1.000000
0.000000	0.000000
0.000136	0.000000
1.000000	1.000000
0.988629	1.000000
0.000084	1.000000
0.999975	1.000000
0.011218	1.000000
0.000000	0.000000
0.578489	1.000000
0.000000	0.000000
0.033964	0.000000
1.000000	1.000000
0.828882	0.000000
0.000000	0.000000
0.829822	1.000000
0.968921	1.000000
0.000012	0.000000
0.999975	1.000000
1.000000	1.000000
1.000000	1.000000
0.017374	1.000000
0.999963	1.000000
0.000000	0.000000
1.000000	1.000000
0.000120	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.000056	1.000000
0.999998	1.000000
0.999998	1.000000
0.000000	0.000000
0.000000	0.000000
0.007073	0.000000
0.000693	1.000000
0.067895	1.000000
0.000007	0.000000
0.000000	0.000000
0.000231	0.000000
0.956108	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000061	0.000000
0.000001	1.000000
0.999969	1.000000
0.999524	1.000000
0.447933	0.000000
1.000000	1.000000
0.000000	0.000000
0.715776	1.000000
0.000003	1.000000
1.000000	1.000000
0.000000	0.000000
0.999997	1.000000
0.000148	1.000000
0.036648	1.000000
0.017703	0.000000
0.000073	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.001179	1.000000
0.000009	0.000000
0.000167	0.000000
0.000236	0.000000
1.000000	1.000000
1.000000	1.000000
0.000019	0.000000
0.984053	1.000000
1.000000	1.000000
0.085298	1.000000
1.000000	1.000000
1.000000	1.000000
0.000301	0.000000
0.000294	0.000000
1.000000	0.000000
1.000000	1.000000
0.023639	0.000000
1.000000	1.000000
0.999990	1.000000
0.841734	1.000000
0.000013	0.000000
0.000941	0.000000
0.000000	0.000000
0.953763	1.000000
0.000029	0.000000
0.007379	0.000000
0.078594	0.000000
0.000012	0.000000
0.000000	0.000000
0.000005	0.000000
0.999701	1.000000
0.004742	1.000000
0.000000	0.000000
0.000296	0.000000
0.000000	0.000000
0.000000	0.000000
0.000004	0.000000
0.015719	1.000000
1.000000	1.000000
0.986939	1.000000
0.999887	1.000000
0.999998	0.000000
0.000000	0.000000
0.997823	0.000000
0.000584	1.000000
0.533725	0.000000
0.000000	0.000000
0.000000	0.000000
0.000072	0.000000
0.000000	0.000000
0.000006	0.000000
0.997455	1.000000
1.000000	1.000000
0.000000	0.000000
0.583160	0.000000
0.999465	1.000000
0.039577	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.999290	1.000000
0.000001	0.000000
1.000000	1.000000
0.000000	0.000000
0.014414	1.000000
0.996855	1.000000
0.999908	0.000000
0.999274	1.000000
0.000953	1.000000
0.000000	1.000000
0.002992	0.000000
0.999568	1.000000
1.000000	1.000000
0.004806	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.409066	1.000000
1.000000	1.000000
0.993715	1.000000
0.000008	1.000000
0.000000	0.000000
0.000000	0.000000
0.005614	1.000000
0.999999	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999999	1.000000
1.000000	1.000000
0.904248	1.000000
0.000325	1.000000
0.000000	0.000000
0.000000	0.000000
0.999851	1.000000
0.046536	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.002578	0.000000
0.000000	0.000000
0.000000	0.000000
0.999997	1.000000
0.000004	0.000000
0.000008	0.000000
0.079270	0.000000
0.000030	1.000000
0.999548	1.000000
0.999946	0.000000
0.000000	0.000000
0.000000	0.000000
0.999994	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000037	0.000000
0.000175	1.000000
1.000000	1.000000
0.653821	0.000000
0.000004	0.000000
0.000000	0.000000
0.694849	0.000000
0.631571	0.000000
0.999973	1.000000
1.000000	1.000000
0.166569	0.000000
0.000003	0.000000
1.000000	1.000000
1.000000	1.000000
0.000018	0.000000
0.000000	0.000000
1.000000	0.000000
0.999994	1.000000
0.617523	0.000000
0.000000	0.000000
0.000000	0.000000
0.085078	1.000000
0.000028	0.000000
0.000021	1.000000
0.000017	0.000000
0.000000	0.000000
0.024367	0.000000
0.000000	0.000000
0.998859	1.000000
0.000000	0.000000
0.000242	0.000000
0.000006	0.000000
0.999996	1.000000
0.000808	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.999752	1.000000
1.000000	1.000000
0.000000	0.000000
0.153110	0.000000
0.999980	1.000000
0.000000	0.000000
0.999992	1.000000
0.000000	0.000000
0.000000	0.000000
0.000008	0.000000
0.694577	1.000000
0.000000	1.000000
0.992485	1.000000
0.000000	0.000000
0.000000	0.000000
0.000302	1.000000
0.001870	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.005428	0.000000
0.964144	0.000000
0.015744	1.000000
0.999957	1.000000
0.933253	0.000000
0.000000	0.000000
0.000000	0.000000
0.125598	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.999993	0.000000
0.000021	0.000000
0.000000	0.000000
0.999009	1.000000
0.030389	0.000000
0.000043	0.000000
1.000000	1.000000
0.002843	0.000000
0.825183	1.000000
0.999999	1.000000
0.000000	0.000000
0.983212	1.000000
0.002408	0.000000
0.000001	1.000000
0.000000	0.000000
0.461201	1.000000
0.000001	0.000000
0.000013	0.000000
0.000138	0.000000
1.000000	1.000000
0.000036	0.000000
1.000000	1.000000
0.220501	1.000000
0.000032	0.000000
0.000000	0.000000
1.000000	1.000000
0.000707	0.000000
0.005676	0.000000
0.000431	0.000000
0.000437	0.000000
1.000000	1.000000
0.000008	0.000000
0.364759	0.000000
0.004056	1.000000
1.000000	1.000000
0.000000	0.000000
0.601709	1.000000
0.000001	0.000000
1.000000	1.000000
0.002565	0.000000
0.000003	0.000000
0.028372	0.000000
1.000000	1.000000
0.000000	0.000000
0.999982	0.000000
1.000000	1.000000
0.950977	0.000000
0.000000	1.000000
0.000000	0.000000
0.999810	1.000000
1.000000	1.000000
0.999998	1.000000
0.000001	0.000000
0.998028	1.000000
0.000000	0.000000
1.000000	1.000000
0.000209	0.000000
0.000000	0.000000
0.999995	1.000000
0.000006	0.000000
0.188894	1.000000
1.000000	0.000000
0.000000	0.000000
0.999987	0.000000
0.829983	1.000000
0.984452	1.000000
0.983410	0.000000
1.000000	1.000000
0.000005	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	1.000000
0.000000	0.000000
0.000007	0.000000
0.000000	0.000000
0.011781	1.000000
0.000000	0.000000
0.023647	0.000000
0.999615	1.000000
0.999996	0.000000
0.000000	0.000000
0.027504	1.000000
0.006246	0.000000
0.000000	0.000000
0.041408	0.000000
0.000000	0.000000
0.316138	1.000000
0.000000	0.000000
0.000000	0.000000
0.027726	1.000000
0.999970	1.000000
0.999999	1.000000
0.000000	0.000000
0.000000	0.000000
0.646871	1.000000
0.000000	0.000000
1.000000	1.000000
0.061748	1.000000
0.883641	1.000000
0.000005	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.020928	1.000000
0.000000	0.000000
0.000018	1.000000
0.003326	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.063425	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000965	1.000000
0.994493	1.000000
0.999840	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	0.000000
0.022158	1.000000
1.000000	1.000000
0.000000	0.000000
0.000005	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.999301	1.000000
0.399706	1.000000
1.000000	1.000000
1.000000	1.000000
0.000008	0.000000
1.000000	1.000000
0.000003	1.000000
1.000000	1.000000
0.999238	1.000000
0.000000	1.000000
0.006056	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.012646	0.000000
0.000000	0.000000
0.999997	1.000000
1.000000	1.000000
0.986066	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.994208	1.000000
1.000000	1.000000
0.972200	0.000000
0.000000	0.000000
0.999958	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.999978	1.000000
0.776770	1.000000
0.002766	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.998829	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999993	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.014041	1.000000
0.058402	1.000000
0.000000	0.000000
0.000000	0.000000
0.000059	1.000000
0.000003	0.000000
0.000000	0.000000
0.000000	0.000000
0.000021	0.000000
0.024382	0.000000
0.012878	0.000000
1.000000	1.000000
1.000000	1.000000
0.999998	1.000000
0.000204	1.000000
0.999401	1.000000
0.000000	0.000000
0.000000	0.000000
0.999944	1.000000
0.000010	0.000000
0.083297	0.000000
0.997648	1.000000
0.000001	1.000000
0.000000	0.000000
0.901946	1.000000
0.533631	1.000000
1.000000	1.000000
0.000000	0.000000
0.999514	1.000000
0.999028	1.000000
1.000000	1.000000
0.857967	1.000000
0.413246	1.000000
0.286656	0.000000
0.999755	1.000000
0.006725	1.000000
0.999506	1.000000
0.000000	0.000000
0.999455	0.000000
0.074684	1.000000
0.000000	0.000000
0.000006	0.000000
1.000000	1.000000
0.891748	0.000000
0.000000	0.000000
0.992816	0.000000
1.000000	1.000000
0.999995	1.000000
0.000071	0.000000
0.000000	0.000000
0.000142	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.003177	0.000000
0.008437	1.000000
0.986444	0.000000
1.000000	1.000000
0.291646	0.000000
0.998887	1.000000
0.999995	1.000000
0.780010	0.000000
0.000063	0.000000
0.000254	1.000000
1.000000	1.000000
0.000000	0.000000
0.047275	0.000000
0.999742	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.997727	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	1.000000
0.994516	1.000000
0.000459	0.000000
0.000000	1.000000
0.999942	1.000000
0.000000	0.000000
0.999993	1.000000
0.999681	1.000000
1.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999997	1.000000
0.000477	0.000000
0.996660	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.999996	1.000000
0.000060	0.000000
0.956828	0.000000
0.000000	0.000000
0.000000	0.000000
0.997600	1.000000
0.000000	0.000000
0.000000	0.000000
0.476225	0.000000
0.107145	1.000000
0.000448	0.000000
1.000000	1.000000
1.000000	1.000000
0.003710	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.999975	1.000000
0.999779	1.000000
0.000000	0.000000
0.999998	0.000000
0.000000	0.000000
0.991806	1.000000
0.999992	0.000000
1.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000012	0.000000
0.000015	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.993932	1.000000
0.979986	1.000000
0.365657	0.000000
0.997729	0.000000
0.282144	1.000000
0.000227	0.000000
0.000000	0.000000
0.000146	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.001158	1.000000
0.999998	1.000000
0.999881	1.000000
0.000000	0.000000
0.000009	0.000000
0.012285	0.000000
1.000000	0.000000
0.000046	0.000000
0.000000	0.000000
0.086918	0.000000
0.993386	1.000000
0.000002	0.000000
0.000001	1.000000
1.000000	0.000000
0.994271	1.000000
0.979289	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.994592	0.000000
0.000000	0.000000
0.270298	0.000000
0.006835	0.000000
0.006369	0.000000
0.037476	0.000000
0.008335	0.000000
1.000000	0.000000
0.000194	0.000000
0.999972	1.000000
0.000060	0.000000
0.000554	0.000000
0.000000	0.000000
0.981575	0.000000
0.000303	0.000000
0.456946	0.000000
0.000022	0.000000
0.999998	1.000000
0.000000	0.000000
0.000000	0.000000
0.999971	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000002	0.000000
0.544737	0.000000
0.986844	0.000000
0.000006	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.004699	0.000000
0.999997	1.000000
0.998408	1.000000
0.827487	1.000000
0.000000	0.000000
0.997075	1.000000
0.996441	1.000000
1.000000	1.000000
0.000000	0.000000
0.001860	0.000000
0.897005	0.000000
0.000000	0.000000
1.000000	1.000000
0.033701	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.999869	1.000000
0.999921	1.000000
1.000000	1.000000
0.997716	1.000000
1.000000	1.000000
0.000000	0.000000
0.000001	0.000000
0.890378	1.000000
0.999070	1.000000
0.000000	0.000000
1.000000	1.000000
0.999998	0.000000
0.000061	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000002	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000019	0.000000
0.000000	0.000000
0.001710	0.000000
0.000000	0.000000
0.000006	0.000000
0.000000	0.000000
0.000684	1.000000
0.995485	1.000000
0.976521	0.000000
0.006967	1.000000
0.997484	0.000000
0.997196	1.000000
0.334053	0.000000
0.804080	1.000000
1.000000	0.000000
0.958597	1.000000
0.000000	0.000000
0.003258	0.000000
0.000007	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000472	0.000000
1.000000	0.000000
1.000000	1.000000
0.990833	0.000000
0.001837	0.000000
0.998404	1.000000
0.015554	1.000000
0.000008	0.000000
0.762484	1.000000
1.000000	1.000000
0.010213	0.000000
0.000865	0.000000
0.960570	0.000000
0.902642	1.000000
0.553639	0.000000
0.000711	0.000000
0.999939	1.000000
0.863553	1.000000
0.805178	1.000000
1.000000	1.000000
0.999999	1.000000
0.999993	1.000000
0.000000	0.000000
1.000000	1.000000
0.031934	1.000000
1.000000	1.000000
0.009837	0.000000
0.000000	0.000000
0.000000	0.000000
0.246102	0.000000
0.006427	1.000000
1.000000	1.000000
0.000172	1.000000
0.545229	1.000000
0.000000	0.000000
0.000002	0.000000
0.000000	0.000000
0.999999	1.000000
1.000000	1.000000
1.000000	1.000000
0.218333	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.001736	1.000000
0.000000	0.000000
0.997713	0.000000
0.000000	0.000000
0.000008	0.000000
1.000000	1.000000
0.000149	0.000000
0.000000	0.000000
0.996299	1.000000
0.000002	0.000000
0.000003	0.000000
0.031765	1.000000
0.992515	0.000000
0.999999	1.000000
0.000433	0.000000
0.000000	0.000000
0.000004	0.000000
0.000000	0.000000
0.956660	0.000000
0.028471	1.000000
0.999997	1.000000
0.000000	0.000000
1.000000	1.000000
0.000819	1.000000
0.999999	1.000000
1.000000	1.000000
0.000000	0.000000
0.998917	0.000000
0.999994	1.000000
0.852611	0.000000
0.000017	0.000000
1.000000	1.000000
1.000000	1.000000
0.005682	0.000000
0.999878	0.000000
0.000042	1.000000
0.001692	0.000000
0.001501	0.000000
0.050938	0.000000
0.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.412853	1.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.000694	0.000000
0.000038	1.000000
0.000000	0.000000
0.001496	0.000000
0.000000	0.000000
0.048093	0.000000
0.744085	1.000000
0.000000	0.000000
1.000000	1.000000
0.999996	1.000000
0.000000	0.000000
0.975656	1.000000
0.000000	0.000000
0.951167	1.000000
0.000000	0.000000
0.000000	0.000000
0.648410	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.999956	1.000000
0.000000	0.000000
0.000269	0.000000
0.006547	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.007135	0.000000
0.287496	1.000000
0.000000	0.000000
0.000003	0.000000
0.846570	1.000000
0.977353	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000010	0.000000
0.998880	1.000000
0.000000	0.000000
0.618795	0.000000
0.000000	0.000000
0.989958	1.000000
0.000002	0.000000
0.190186	0.000000
1.000000	1.000000
0.967422	1.000000
0.000458	0.000000
0.000005	1.000000
0.000001	0.000000
0.000000	0.000000
0.744824	1.000000
0.999961	1.000000
0.000000	0.000000
0.996045	0.000000
0.422786	0.000000
1.000000	1.000000
0.798976	1.000000
1.000000	1.000000
0.000000	0.000000
0.000053	0.000000
0.959831	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000201	0.000000
0.000000	0.000000
0.011039	0.000000
0.000000	0.000000
1.000000	1.000000
0.101341	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.957588	1.000000
1.000000	1.000000
0.000031	0.000000
0.025470	0.000000
0.999819	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.086322	0.000000
0.878397	1.000000
0.672550	0.000000
0.011901	1.000000
0.000000	0.000000
0.921825	1.000000
0.001136	1.000000
0.993820	1.000000
0.999982	0.000000
0.958987	1.000000
0.809005	1.000000
0.920972	1.000000
0.999999	1.000000
0.998951	1.000000
0.005686	1.000000
0.996728	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999997	1.000000
0.003830	1.000000
1.000000	1.000000
0.000003	0.000000
0.999299	1.000000
0.000003	0.000000
0.999198	0.000000
0.002853	0.000000
0.193807	1.000000
0.999665	1.000000
0.000134	1.000000
0.098057	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.969086	1.000000
0.000000	0.000000
0.000908	0.000000
0.021045	0.000000
0.000000	0.000000
0.999997	1.000000
0.996542	1.000000
0.000000	0.000000
0.125832	0.000000
0.000000	0.000000
0.000002	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.961776	1.000000
0.999997	1.000000
1.000000	1.000000
0.999961	1.000000
1.000000	1.000000
0.000001	0.000000
0.001264	1.000000
0.002240	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.238287	1.000000
0.000000	0.000000
1.000000	1.000000
0.999136	1.000000
0.000000	0.000000
1.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.950165	0.000000
0.000000	0.000000
0.974755	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	1.000000
1.000000	1.000000
0.000364	0.000000
1.000000	1.000000
0.000007	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.999996	1.000000
1.000000	1.000000
0.001036	0.000000
0.892688	1.000000
0.002423	1.000000
0.000000	1.000000
1.000000	1.000000
0.000146	1.000000
0.649416	0.000000
0.080410	0.000000
1.000000	1.000000
0.000000	0.000000
0.000336	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000003	1.000000
0.018542	0.000000
1.000000	1.000000
0.000000	0.000000
0.075456	0.000000
0.148941	1.000000
0.000143	1.000000
0.998241	1.000000
0.917169	1.000000
0.029201	0.000000
1.000000	1.000000
0.999999	1.000000
0.999998	1.000000
1.000000	1.000000
0.794450	0.000000
1.000000	1.000000
0.971327	1.000000
1.000000	1.000000
0.000112	1.000000
0.049746	0.000000
0.000000	0.000000
0.000104	1.000000
0.000129	1.000000
0.001967	1.000000
0.000000	0.000000
1.000000	1.000000
0.999990	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.001731	0.000000
0.999641	1.000000
1.000000	1.000000
0.999915	1.000000
0.999990	0.000000
0.999439	1.000000
0.626434	0.000000
0.002320	1.000000
0.000085	0.000000
0.001382	0.000000
0.768290	1.000000
0.000002	0.000000
0.999997	1.000000
0.695586	0.000000
0.000027	1.000000
0.543082	1.000000
0.023599	1.000000
1.000000	1.000000
0.999657	0.000000
0.000000	0.000000
0.004929	0.000000
1.000000	1.000000
0.000656	1.000000
0.999989	1.000000
0.999998	1.000000
1.000000	1.000000
1.000000	1.000000
0.001895	0.000000
0.999995	1.000000
0.000295	0.000000
0.001365	1.000000
0.000001	0.000000
0.999637	1.000000
0.000001	0.000000
1.000000	0.000000
0.992943	1.000000
0.000000	0.000000
0.999568	1.000000
0.251326	1.000000
0.000000	0.000000
0.000000	0.000000
0.988117	0.000000
0.000000	0.000000
0.000000	0.000000
0.939802	1.000000
0.000000	0.000000
0.186286	1.000000
0.987086	1.000000
0.000001	1.000000
0.408255	1.000000
0.000000	0.000000
0.000087	0.000000
0.921518	0.000000
0.000000	0.000000
0.990174	0.000000
1.000000	1.000000
0.000024	0.000000
0.005390	1.000000
0.166505	1.000000
0.001668	1.000000
0.000070	0.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.999521	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.000001	0.000000
0.000000	0.000000
0.999973	0.000000
0.999926	1.000000
0.003624	1.000000
0.999761	1.000000
0.999992	1.000000
0.986154	0.000000
0.401947	1.000000
0.985551	1.000000
0.000870	0.000000
0.000000	0.000000
0.721410	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000846	0.000000
0.000000	0.000000
0.935784	0.000000
0.000026	0.000000
0.999999	1.000000
1.000000	1.000000
0.030688	1.000000
0.000000	0.000000
0.000000	0.000000
0.034310	0.000000
0.000002	0.000000
1.000000	1.000000
0.999264	1.000000
0.998051	0.000000
0.008019	0.000000
0.644423	0.000000
0.000003	1.000000
0.001023	1.000000
0.001244	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.995292	1.000000
1.000000	1.000000
0.000000	0.000000
0.008970	0.000000
1.000000	1.000000
0.000017	0.000000
0.000000	0.000000
0.000017	0.000000
0.868444	1.000000
0.000000	0.000000
0.996982	1.000000
0.010347	0.000000
0.000000	0.000000
0.864531	0.000000
1.000000	0.000000
0.000514	0.000000
0.000000	0.000000
0.001177	1.000000
0.914053	1.000000
0.725038	1.000000
0.000000	0.000000
0.999985	1.000000
0.016792	1.000000
0.000000	0.000000
0.000000	0.000000
0.999292	1.000000
1.000000	1.000000
0.000039	0.000000
0.000061	0.000000
0.014811	0.000000
0.000000	0.000000
1.000000	1.000000
0.000003	0.000000
0.000000	0.000000
0.000015	0.000000
0.000001	0.000000
0.000002	0.000000
0.000001	0.000000
0.998613	1.000000
0.000000	0.000000
0.144386	1.000000
0.010120	0.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000340	0.000000
0.000000	0.000000
1.000000	0.000000
0.094798	0.000000
0.000006	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.040982	0.000000
1.000000	1.000000
0.000000	0.000000
0.000001	0.000000
0.038760	1.000000
0.356595	1.000000
0.000001	0.000000
0.999985	1.000000
0.001366	1.000000
0.999838	0.000000
0.000548	0.000000
0.000000	0.000000
0.000000	0.000000
