Prob	Label
0.148674	0.0
0.302178	0.0
0.028455	0.0
0.990179	1.0
0.792034	1.0
0.808733	0.0
0.937922	1.0
0.036678	1.0
0.929045	1.0
0.983813	1.0
0.685530	0.0
0.977912	1.0
0.109083	0.0
0.004081	0.0
0.994164	1.0
0.708142	1.0
0.243303	1.0
0.872188	0.0
0.999951	1.0
0.028479	0.0
0.947142	1.0
0.022434	0.0
0.066559	0.0
0.419210	1.0
0.000005	0.0
0.002806	0.0
0.154632	0.0
0.053400	0.0
0.000000	0.0
0.118084	1.0
0.988900	1.0
0.931353	1.0
0.190855	1.0
0.154317	0.0
0.000806	0.0
0.999997	1.0
0.000002	0.0
0.001263	0.0
0.612615	0.0
0.921921	1.0
0.000161	0.0
0.013193	0.0
0.800103	1.0
0.778972	1.0
0.998450	1.0
0.014754	0.0
0.239072	1.0
0.000000	0.0
0.887227	0.0
0.000000	0.0
0.443465	0.0
0.000139	0.0
0.991224	1.0
0.005677	0.0
0.000000	0.0
0.728263	0.0
0.012044	0.0
0.044388	0.0
0.647354	0.0
0.005207	0.0
0.120184	1.0
0.018385	0.0
0.942984	1.0
0.000025	0.0
0.455055	1.0
0.619170	0.0
0.973840	1.0
0.000028	0.0
0.989601	1.0
0.981138	0.0
0.476150	1.0
0.001960	0.0
0.958906	1.0
0.547603	1.0
0.997816	1.0
0.649564	0.0
0.964745	1.0
0.001138	0.0
0.378839	0.0
0.585545	1.0
0.001227	0.0
0.999459	1.0
0.036195	0.0
0.030545	0.0
0.033011	0.0
0.243811	0.0
0.260017	1.0
0.011213	0.0
0.970973	0.0
0.999744	1.0
0.028701	0.0
0.036459	0.0
0.830298	1.0
0.999851	1.0
0.062814	0.0
0.803028	1.0
0.142193	0.0
0.845910	0.0
0.797336	1.0
0.999660	1.0
0.970847	1.0
0.003133	0.0
0.006929	0.0
0.372190	1.0
0.894493	1.0
0.156818	1.0
0.961496	0.0
0.013364	0.0
0.020092	0.0
0.008620	0.0
0.033194	1.0
0.786526	1.0
0.000002	0.0
0.997746	1.0
0.049624	0.0
0.130896	0.0
0.000036	0.0
0.983829	1.0
0.018639	1.0
0.863709	1.0
0.778405	0.0
0.851650	1.0
0.968859	1.0
0.267079	1.0
0.081580	1.0
0.000409	0.0
0.306610	0.0
0.996468	1.0
0.521538	1.0
0.016930	0.0
0.985550	1.0
0.069246	1.0
0.044502	0.0
0.114251	0.0
0.398611	1.0
0.999808	1.0
0.001645	0.0
0.267503	1.0
0.181172	0.0
0.134011	0.0
0.025882	0.0
0.999979	1.0
0.000898	0.0
0.017541	0.0
0.096481	1.0
0.999572	1.0
0.004851	0.0
0.164873	0.0
0.529948	0.0
0.000000	0.0
0.005363	0.0
0.002857	0.0
0.024562	0.0
0.000011	0.0
0.999995	1.0
0.820841	0.0
0.000203	0.0
0.665768	1.0
0.985383	1.0
0.553359	1.0
0.389138	0.0
0.299532	0.0
0.011034	0.0
0.538401	1.0
0.976349	1.0
0.626277	0.0
0.000669	0.0
0.120642	0.0
0.006839	0.0
0.342835	1.0
0.166864	1.0
0.000241	0.0
0.989968	1.0
0.332820	1.0
0.374866	1.0
0.999998	1.0
0.966412	1.0
0.000003	0.0
0.645179	1.0
0.000015	0.0
0.830052	1.0
0.000406	0.0
0.798930	1.0
0.904558	1.0
0.914044	1.0
0.193980	0.0
0.000062	0.0
0.013726	0.0
0.655295	1.0
0.001619	0.0
0.896269	0.0
0.203141	1.0
0.000000	0.0
0.852778	0.0
0.047772	0.0
0.999850	1.0
0.125732	0.0
0.453264	0.0
0.301708	0.0
0.014548	0.0
0.012198	0.0
0.002467	0.0
0.392616	0.0
0.024915	0.0
0.381522	0.0
0.848646	1.0
0.949127	1.0
0.026525	0.0
0.110175	0.0
0.183752	0.0
0.053614	0.0
0.940018	1.0
0.003350	0.0
0.000143	0.0
0.704830	0.0
0.161008	0.0
0.191651	0.0
0.782796	0.0
0.006018	0.0
0.989689	1.0
0.999966	1.0
0.088360	0.0
0.922428	1.0
0.474326	0.0
0.293611	0.0
0.112270	1.0
0.009407	0.0
0.985750	1.0
0.811614	1.0
0.585913	0.0
0.000912	0.0
0.974821	1.0
0.848300	1.0
0.380169	1.0
0.078411	1.0
0.510301	1.0
0.983873	1.0
0.971899	1.0
0.886395	1.0
0.761764	1.0
0.870123	1.0
0.730374	0.0
0.000012	0.0
0.569320	1.0
0.006144	0.0
0.000941	0.0
0.005385	0.0
0.926628	1.0
0.504594	0.0
0.752184	1.0
0.363085	0.0
0.834002	1.0
0.047246	0.0
0.512710	1.0
0.652514	1.0
0.000000	0.0
0.997406	1.0
0.000006	0.0
0.010401	0.0
0.990177	1.0
0.941648	1.0
0.024625	0.0
0.424347	1.0
1.000000	1.0
0.022996	0.0
0.007326	1.0
0.025728	0.0
0.480405	1.0
0.000130	0.0
0.974139	1.0
0.336912	1.0
0.369513	0.0
0.579474	0.0
0.076886	0.0
0.013622	0.0
0.135257	0.0
0.000478	0.0
0.001264	0.0
0.898439	1.0
0.969611	1.0
0.943020	0.0
0.028857	0.0
0.975648	1.0
0.106930	1.0
0.998626	1.0
0.665676	0.0
0.934790	1.0
0.003207	0.0
0.451713	1.0
0.000065	0.0
1.000000	1.0
0.060179	0.0
0.993559	1.0
0.514626	0.0
0.942842	1.0
0.115746	0.0
0.003202	0.0
0.019588	0.0
0.000889	0.0
0.000082	0.0
0.010340	0.0
0.040146	0.0
0.436802	0.0
0.979357	1.0
0.991984	1.0
0.999969	1.0
0.999476	1.0
0.000000	0.0
0.998384	1.0
0.324737	0.0
0.921516	1.0
0.614192	1.0
0.056084	0.0
0.979169	1.0
0.998323	1.0
0.445899	1.0
0.027790	1.0
0.998678	1.0
0.000001	0.0
0.181950	1.0
0.319842	0.0
0.000848	0.0
0.004788	0.0
0.997793	1.0
0.000740	0.0
0.574806	1.0
0.997845	1.0
0.000000	0.0
0.000172	0.0
0.999995	1.0
0.497076	1.0
0.650976	0.0
0.751454	1.0
0.053852	0.0
0.001381	0.0
0.001034	0.0
0.967910	1.0
0.999318	1.0
0.994284	1.0
0.569915	1.0
0.977348	1.0
0.999604	1.0
0.998854	1.0
0.801607	1.0
0.136207	0.0
0.176268	0.0
0.975957	1.0
0.038051	0.0
0.833749	1.0
0.001714	0.0
0.358632	0.0
0.086649	0.0
0.965108	1.0
0.643053	1.0
0.000027	0.0
0.015628	0.0
0.871852	0.0
0.402399	0.0
0.999213	1.0
0.994364	1.0
0.182337	0.0
0.493406	1.0
0.000141	0.0
0.420940	0.0
0.825823	1.0
0.001606	0.0
0.266820	0.0
0.285309	0.0
0.000062	0.0
0.010120	0.0
0.806576	1.0
0.002357	0.0
0.755509	1.0
0.924929	1.0
0.000020	0.0
0.999996	1.0
0.846734	1.0
0.935250	1.0
1.000000	1.0
0.000008	0.0
0.025913	0.0
0.947307	1.0
0.999049	1.0
0.988790	1.0
0.999993	1.0
0.001256	0.0
0.628138	0.0
0.970210	1.0
0.998726	1.0
0.000005	0.0
0.999943	1.0
0.948650	1.0
0.999482	1.0
0.999233	1.0
0.999433	1.0
0.999988	1.0
0.931773	1.0
0.989535	1.0
0.015044	1.0
0.000110	0.0
0.893798	1.0
0.473890	0.0
0.012208	0.0
0.996471	1.0
0.850729	1.0
0.951410	1.0
0.011065	0.0
0.850702	1.0
0.999990	1.0
0.999993	1.0
0.167180	0.0
0.020554	0.0
0.066227	0.0
0.001717	0.0
0.974430	1.0
0.529363	0.0
0.846031	0.0
0.775207	1.0
0.308015	1.0
0.590180	0.0
0.013265	0.0
0.524784	1.0
0.338594	0.0
0.022304	0.0
0.997732	1.0
0.968483	1.0
0.987258	1.0
0.999985	1.0
0.878587	1.0
0.998000	1.0
0.966254	1.0
0.016361	0.0
0.999998	1.0
0.487654	0.0
0.796108	1.0
0.179076	1.0
0.968338	1.0
0.944647	1.0
0.004250	0.0
0.001604	0.0
0.000073	0.0
0.989609	1.0
0.000048	0.0
0.003687	0.0
0.389628	0.0
0.003911	0.0
0.001565	0.0
0.003153	0.0
0.005198	0.0
0.029958	0.0
0.999986	1.0
0.531469	1.0
0.770085	0.0
0.011166	0.0
0.003109	0.0
0.457892	1.0
0.995250	1.0
0.000000	0.0
0.512027	1.0
0.000000	0.0
0.999006	1.0
0.190669	0.0
0.849039	1.0
0.005713	0.0
0.602918	0.0
0.793369	1.0
0.015356	0.0
0.965205	1.0
0.999592	1.0
0.455967	1.0
0.015285	0.0
0.000213	0.0
0.000202	0.0
0.906570	1.0
0.039987	0.0
0.490237	0.0
0.741008	1.0
0.982165	1.0
0.438999	1.0
0.274677	1.0
0.999998	1.0
0.973992	1.0
0.812012	0.0
0.027041	0.0
0.015645	0.0
0.003828	1.0
0.992669	1.0
0.976091	1.0
0.896337	1.0
0.162927	0.0
0.000285	0.0
0.898447	0.0
1.000000	1.0
0.921552	1.0
0.974348	1.0
0.001075	0.0
0.000526	0.0
0.987460	1.0
0.994752	1.0
0.016532	0.0
0.000078	0.0
0.000024	0.0
0.425390	1.0
0.998951	1.0
0.459465	0.0
0.964432	1.0
0.087868	0.0
0.155079	0.0
0.989386	1.0
0.802453	0.0
0.001124	0.0
0.324380	0.0
0.964959	1.0
0.000005	0.0
0.040145	0.0
0.895608	1.0
0.293049	0.0
0.704116	0.0
0.000187	0.0
0.020766	0.0
0.803764	1.0
0.827821	1.0
0.577319	1.0
0.000748	0.0
0.000005	0.0
0.996659	1.0
0.075583	0.0
0.056904	0.0
0.000492	0.0
0.259288	1.0
0.006232	0.0
0.778042	0.0
0.156278	0.0
0.173833	0.0
0.028934	0.0
0.967798	1.0
0.815912	0.0
0.981362	1.0
0.636691	1.0
0.006645	0.0
0.000110	0.0
0.792096	1.0
0.000002	0.0
0.843073	0.0
0.951121	1.0
0.968562	1.0
0.999852	1.0
0.178285	1.0
0.656391	1.0
0.975516	1.0
0.000001	0.0
0.002013	0.0
0.902306	1.0
0.987766	1.0
0.127759	0.0
0.000019	0.0
0.821696	1.0
0.009207	0.0
0.826214	1.0
0.000066	0.0
0.938161	1.0
0.279722	0.0
0.928673	1.0
0.003571	0.0
0.556875	0.0
0.995584	1.0
0.712682	1.0
0.097058	0.0
0.039018	0.0
0.008499	0.0
0.001177	0.0
0.481129	1.0
0.990339	1.0
0.660273	1.0
0.003098	0.0
0.000014	0.0
0.154576	0.0
0.003253	0.0
0.983022	1.0
0.877104	1.0
0.078021	1.0
0.009513	0.0
0.076524	0.0
0.000388	0.0
0.486319	1.0
0.151678	0.0
0.111104	0.0
0.816176	0.0
0.172867	0.0
0.990136	1.0
0.557796	0.0
0.000000	0.0
0.999999	1.0
0.516286	0.0
0.009379	0.0
0.674012	1.0
0.041708	0.0
0.232437	0.0
0.012545	0.0
0.678191	0.0
0.782618	0.0
0.000066	0.0
0.879519	1.0
0.999166	1.0
0.019155	0.0
0.935234	1.0
0.104410	0.0
0.055193	0.0
0.976019	1.0
0.601613	1.0
0.898275	1.0
0.957989	1.0
0.497448	0.0
0.047201	0.0
0.942588	1.0
0.993547	1.0
0.982689	1.0
0.048283	0.0
0.216357	1.0
0.966646	1.0
0.976650	1.0
0.884081	0.0
0.003807	0.0
0.383399	1.0
0.292882	0.0
0.999954	1.0
0.923996	1.0
0.000004	0.0
0.928235	1.0
0.550200	1.0
0.239453	0.0
0.000000	0.0
0.999970	1.0
0.000842	0.0
0.000413	0.0
0.991741	1.0
0.960523	1.0
0.250810	1.0
0.000189	0.0
0.664476	1.0
0.363669	0.0
0.573574	0.0
0.106081	0.0
0.172069	0.0
0.999265	1.0
0.911819	1.0
0.967469	0.0
0.999742	1.0
0.967701	1.0
0.254099	0.0
0.246892	0.0
0.998580	1.0
0.757911	1.0
0.001053	0.0
0.000108	0.0
0.606849	1.0
0.001267	0.0
0.000090	0.0
0.000001	0.0
1.000000	1.0
0.997192	1.0
0.037463	0.0
0.783147	1.0
0.996638	1.0
0.443017	1.0
0.985964	1.0
0.999995	1.0
0.075912	0.0
0.000344	0.0
0.002576	0.0
0.014940	0.0
0.040029	0.0
0.991655	1.0
0.106293	0.0
0.999145	1.0
0.999984	1.0
0.197210	1.0
0.442366	1.0
0.224542	0.0
0.492729	0.0
0.000087	0.0
0.688330	1.0
0.509373	1.0
0.716786	1.0
0.600112	0.0
0.261808	0.0
0.432449	1.0
0.000032	0.0
0.404291	0.0
0.000291	0.0
0.997629	1.0
0.009330	0.0
0.393275	1.0
0.708296	1.0
0.108083	0.0
0.935276	1.0
0.996897	1.0
0.009223	0.0
0.025075	0.0
0.043674	0.0
0.225088	1.0
0.377381	0.0
0.830391	1.0
0.837537	0.0
0.899416	0.0
0.000041	0.0
0.021685	0.0
0.171896	0.0
0.142535	0.0
0.008911	0.0
0.477224	1.0
0.450075	1.0
0.119884	1.0
0.933429	1.0
0.494892	1.0
0.958881	1.0
0.178568	0.0
0.038127	0.0
0.233088	0.0
0.992118	1.0
0.000002	0.0
0.840515	1.0
0.000006	0.0
0.999997	1.0
0.996350	1.0
0.511010	1.0
0.328188	1.0
0.403487	0.0
0.963951	1.0
0.387228	0.0
0.984609	1.0
0.750263	1.0
0.917097	1.0
0.388117	1.0
0.623751	0.0
0.000000	0.0
0.000014	0.0
0.057691	0.0
0.999182	1.0
0.999898	1.0
0.738432	1.0
0.028964	0.0
0.743344	1.0
0.365264	0.0
0.328570	0.0
0.878035	0.0
0.013271	0.0
0.720024	1.0
0.424319	0.0
0.984470	1.0
0.921923	1.0
0.898428	1.0
0.034399	0.0
0.652411	1.0
0.411941	1.0
0.986085	1.0
0.000000	0.0
0.248856	0.0
0.001252	0.0
0.715539	1.0
0.947434	1.0
0.868768	0.0
0.269534	0.0
0.979245	1.0
0.999986	1.0
0.591343	1.0
0.006822	0.0
0.999481	1.0
0.190360	1.0
1.000000	1.0
0.946580	1.0
0.985787	1.0
0.851470	1.0
0.850593	1.0
0.271161	0.0
0.998883	1.0
0.562179	0.0
0.996340	1.0
0.003550	0.0
0.086232	0.0
0.165802	0.0
0.000007	0.0
0.281648	1.0
0.989939	1.0
0.985899	1.0
0.998011	1.0
0.994056	0.0
0.308888	1.0
0.965913	1.0
0.999978	1.0
0.991817	1.0
0.001610	0.0
0.893633	1.0
0.002183	0.0
0.960708	1.0
0.000211	0.0
0.999992	1.0
0.703447	0.0
0.985510	1.0
0.006441	0.0
0.162970	0.0
0.046288	0.0
0.011672	0.0
0.759925	1.0
0.999923	1.0
0.990994	1.0
0.009096	0.0
0.048910	0.0
0.985881	1.0
0.174827	0.0
0.972900	1.0
0.998556	1.0
0.072851	1.0
0.016765	0.0
0.920264	1.0
0.003704	0.0
0.472905	1.0
0.993445	0.0
0.958828	1.0
0.164388	1.0
0.992914	1.0
0.001071	0.0
1.000000	1.0
0.857805	1.0
0.002418	0.0
0.050754	0.0
0.382023	1.0
0.914211	1.0
0.999295	1.0
0.003859	0.0
0.112586	0.0
0.510689	0.0
0.000000	0.0
0.050368	1.0
0.009262	0.0
0.003123	0.0
0.653441	1.0
0.608849	1.0
0.015614	0.0
0.989737	1.0
0.998232	1.0
0.002756	0.0
0.577977	1.0
0.631916	1.0
0.955378	1.0
0.045926	0.0
0.989327	1.0
0.016856	0.0
0.058125	0.0
0.987609	1.0
0.000049	0.0
0.999616	1.0
0.155026	0.0
0.000009	0.0
0.000000	0.0
0.459574	1.0
0.879360	1.0
0.998503	1.0
0.310553	1.0
0.595730	0.0
0.028227	0.0
0.528580	0.0
0.999813	1.0
0.026237	0.0
0.010051	0.0
0.158280	0.0
0.014549	0.0
0.004423	0.0
0.000603	0.0
0.001648	0.0
0.691498	1.0
0.047482	0.0
0.000002	0.0
0.992824	1.0
0.164757	0.0
0.514847	1.0
0.998398	1.0
0.299389	0.0
0.107426	1.0
0.191599	0.0
0.235681	0.0
0.001970	0.0
0.000044	0.0
0.004097	0.0
0.421860	1.0
0.378432	0.0
0.404996	0.0
0.922431	1.0
0.000045	0.0
0.028827	0.0
0.313539	0.0
0.275638	0.0
0.000015	0.0
0.000021	0.0
0.833107	0.0
0.225981	0.0
0.281255	0.0
0.448983	0.0
0.001829	0.0
0.599177	1.0
0.138680	0.0
0.000053	0.0
0.010752	0.0
0.003247	1.0
0.850805	1.0
0.127558	0.0
0.259803	1.0
0.998530	1.0
0.977389	1.0
0.387279	1.0
0.095377	1.0
0.000130	0.0
0.994458	1.0
0.506529	1.0
0.391540	0.0
0.458799	1.0
0.000170	0.0
0.998873	1.0
1.000000	1.0
0.017894	0.0
0.149135	0.0
0.036363	0.0
0.000013	0.0
0.767170	1.0
0.854710	1.0
0.999993	1.0
0.766535	1.0
0.961162	1.0
0.038216	0.0
0.983640	1.0
0.560388	0.0
0.000001	0.0
0.936376	1.0
0.000442	0.0
0.969583	1.0
0.000025	0.0
0.269601	0.0
0.999558	1.0
0.488405	1.0
0.851476	1.0
0.692710	0.0
0.814519	0.0
0.001037	0.0
0.023482	0.0
0.034122	0.0
0.761071	1.0
0.013799	0.0
0.000142	0.0
0.000057	0.0
0.999026	1.0
0.588074	0.0
0.986656	1.0
0.999997	1.0
0.950098	0.0
0.188178	0.0
0.011087	0.0
0.763671	1.0
0.994729	0.0
0.001916	0.0
0.027168	0.0
0.849024	1.0
0.706522	0.0
0.113165	1.0
0.219758	1.0
0.041328	0.0
0.052759	1.0
0.990090	1.0
0.031599	0.0
0.238792	0.0
0.984398	0.0
0.000007	0.0
0.000021	0.0
0.998407	1.0
0.386493	0.0
0.994511	1.0
0.931209	1.0
0.005094	0.0
0.044476	0.0
0.997161	1.0
0.000659	0.0
0.999225	1.0
0.000190	0.0
0.096912	0.0
0.992510	1.0
0.910124	1.0
0.508182	0.0
0.247022	0.0
0.669252	1.0
0.593991	1.0
0.813374	1.0
0.605723	1.0
0.019450	0.0
0.123273	0.0
0.951312	1.0
0.999999	1.0
0.913242	1.0
0.986183	1.0
0.940661	1.0
0.159570	0.0
0.058250	0.0
0.989648	1.0
0.927161	1.0
0.887078	1.0
0.955768	1.0
0.952666	1.0
0.983972	1.0
0.444781	1.0
0.000396	0.0
0.960439	1.0
0.000009	0.0
0.000000	0.0
0.812096	0.0
0.000136	0.0
0.059216	0.0
0.361302	0.0
0.565617	1.0
0.979177	1.0
0.012677	0.0
0.029797	1.0
0.000271	0.0
0.348370	1.0
0.705432	1.0
0.483292	0.0
0.475651	0.0
0.992009	0.0
0.006315	0.0
0.094470	0.0
0.917959	0.0
0.959577	1.0
0.007218	0.0
0.417141	0.0
0.028165	0.0
0.488902	0.0
0.405225	1.0
0.761444	1.0
0.249735	0.0
0.001329	0.0
0.999856	1.0
0.228472	0.0
0.000188	0.0
0.786968	0.0
0.002717	0.0
0.823647	0.0
0.996864	1.0
0.128632	0.0
0.266688	0.0
0.041314	0.0
0.976150	0.0
0.999964	1.0
0.977724	1.0
0.971066	1.0
0.463636	0.0
0.040323	0.0
0.000130	0.0
0.004948	0.0
0.004863	0.0
0.103669	0.0
0.230688	0.0
0.065701	0.0
1.000000	1.0
0.091374	0.0
0.001902	0.0
0.959762	1.0
0.254476	0.0
0.678066	1.0
0.901128	1.0
0.885211	1.0
0.000008	0.0
0.909644	0.0
0.150510	0.0
0.999494	1.0
0.836265	0.0
0.242405	0.0
0.000377	0.0
0.996926	1.0
0.986033	1.0
0.016156	0.0
0.230465	0.0
0.008770	0.0
0.252620	0.0
0.269052	1.0
0.000253	0.0
0.231924	0.0
0.622376	1.0
0.420449	0.0
0.994876	1.0
0.747628	0.0
0.012507	0.0
0.999909	1.0
0.990681	1.0
0.755328	1.0
0.923139	1.0
0.998059	1.0
0.853026	1.0
0.283491	0.0
0.237303	0.0
0.011266	0.0
0.072603	0.0
0.998944	1.0
0.877108	0.0
0.000101	0.0
0.970972	0.0
0.760024	1.0
0.051540	0.0
0.000466	0.0
0.981861	1.0
0.008168	0.0
0.478177	0.0
0.039943	0.0
0.790735	1.0
0.999995	1.0
0.646829	1.0
0.225714	1.0
0.505071	0.0
0.996397	1.0
0.618392	1.0
0.923187	1.0
0.010634	0.0
0.687732	1.0
0.943946	0.0
0.327129	0.0
0.000004	0.0
0.622729	1.0
0.000054	0.0
0.482108	0.0
0.009066	0.0
0.982553	1.0
0.662374	1.0
0.468704	0.0
0.669708	0.0
0.036595	0.0
0.020200	0.0
0.104436	0.0
0.049306	0.0
0.979597	1.0
0.339931	1.0
0.146601	1.0
0.893888	0.0
0.185925	0.0
0.977730	1.0
0.425870	1.0
0.994300	1.0
0.141767	0.0
0.030449	0.0
0.999960	1.0
0.932987	1.0
0.559622	1.0
0.517167	1.0
0.718746	0.0
0.482466	0.0
0.998982	1.0
0.971890	1.0
0.039306	0.0
0.999933	1.0
0.018329	0.0
0.000294	0.0
0.001208	0.0
0.002406	0.0
1.000000	1.0
0.120875	0.0
0.527824	0.0
0.918258	1.0
0.721119	1.0
0.001972	0.0
0.080171	0.0
0.985414	1.0
0.939099	0.0
0.355143	1.0
0.050651	0.0
0.243978	0.0
0.789539	0.0
0.014311	0.0
0.904197	0.0
0.999894	1.0
0.002537	0.0
0.072421	0.0
0.870640	0.0
0.000316	0.0
0.005384	0.0
0.863623	0.0
0.008694	0.0
0.699438	0.0
0.722163	1.0
0.000475	0.0
0.387599	1.0
0.999997	1.0
0.007542	0.0
0.860313	1.0
0.000014	0.0
0.950896	1.0
0.994151	1.0
0.005492	0.0
0.175775	0.0
0.997637	1.0
0.998092	1.0
0.000001	0.0
0.999142	1.0
0.668389	1.0
0.934522	0.0
0.001549	0.0
0.311231	0.0
0.523220	1.0
0.999987	1.0
0.017892	0.0
0.460804	1.0
0.943451	1.0
0.000203	0.0
0.579690	0.0
0.024646	0.0
0.999904	1.0
0.001443	0.0
0.289589	0.0
0.926822	1.0
0.001377	0.0
0.963576	1.0
0.000024	0.0
0.874182	1.0
0.001084	0.0
0.984060	1.0
0.982134	1.0
0.082322	0.0
0.996073	1.0
0.001282	0.0
0.998134	1.0
0.981634	1.0
0.979716	1.0
0.402962	0.0
0.999737	1.0
0.006481	0.0
0.074787	0.0
0.780209	1.0
0.017193	0.0
0.801864	1.0
0.957293	1.0
0.000519	0.0
0.598895	1.0
0.017957	0.0
0.001758	0.0
0.248216	0.0
0.997633	1.0
0.000036	0.0
0.304070	1.0
0.999970	1.0
0.759099	0.0
0.982562	1.0
0.580644	1.0
0.005679	0.0
0.984556	1.0
0.000022	0.0
0.792196	0.0
0.004308	0.0
0.759913	1.0
0.260586	0.0
0.778043	1.0
0.332738	0.0
0.058304	0.0
0.000015	0.0
0.007066	1.0
0.069576	0.0
0.822679	0.0
0.671299	0.0
0.003696	0.0
0.979197	1.0
0.006365	0.0
0.613236	1.0
0.000578	0.0
0.447599	0.0
0.343720	1.0
0.767881	1.0
0.142006	1.0
0.000136	0.0
0.973620	1.0
0.958121	1.0
0.991612	1.0
0.982094	1.0
0.068710	0.0
0.977974	1.0
0.000011	0.0
0.982192	1.0
0.928411	1.0
0.240762	0.0
0.999947	1.0
0.491706	0.0
0.636335	1.0
0.441423	1.0
0.034282	0.0
0.000005	0.0
0.071431	0.0
0.001842	0.0
0.017335	0.0
0.315143	1.0
0.009955	0.0
0.495383	0.0
0.999914	1.0
0.993425	1.0
0.004576	0.0
0.011464	0.0
0.000147	0.0
0.249172	0.0
0.732223	1.0
0.003497	0.0
0.999083	1.0
0.003940	0.0
0.557936	0.0
0.007208	0.0
0.797787	1.0
0.110320	0.0
0.998725	1.0
0.011906	0.0
0.416091	1.0
0.002039	0.0
0.999072	1.0
0.576592	0.0
0.999998	1.0
0.003046	0.0
0.976355	1.0
0.234045	0.0
0.632663	0.0
0.955103	1.0
0.979789	1.0
0.002172	0.0
0.001724	0.0
0.407433	0.0
0.010207	0.0
0.001120	0.0
0.232227	0.0
0.001717	0.0
0.998671	0.0
0.892455	1.0
0.999797	1.0
0.001462	0.0
0.117375	0.0
0.774707	0.0
0.471528	0.0
0.997177	1.0
0.157834	0.0
0.000543	0.0
0.066551	0.0
0.991529	1.0
0.597667	1.0
0.131207	0.0
0.999974	1.0
0.000001	0.0
0.003524	0.0
0.013800	0.0
0.000010	0.0
0.020540	0.0
0.999999	1.0
0.997909	1.0
0.923184	1.0
0.002006	0.0
0.958850	1.0
0.169735	0.0
0.040983	1.0
0.008407	0.0
0.007547	0.0
0.487913	1.0
0.293774	0.0
0.200508	1.0
0.285724	0.0
0.000611	0.0
0.000372	0.0
0.941512	1.0
0.893314	1.0
0.064405	1.0
0.000031	0.0
0.377130	0.0
0.000052	0.0
0.690375	1.0
0.984234	1.0
0.524227	1.0
0.997946	1.0
0.998509	1.0
0.994393	0.0
0.067675	0.0
0.632564	1.0
0.909133	1.0
0.986966	1.0
0.017201	0.0
0.076409	0.0
0.000651	0.0
0.778638	1.0
0.962924	0.0
0.116227	0.0
0.990165	1.0
0.001392	0.0
0.685589	1.0
0.906030	1.0
0.000428	0.0
0.916783	0.0
0.000000	0.0
0.029519	0.0
0.888025	0.0
0.473812	0.0
0.000029	0.0
0.003155	0.0
0.999452	0.0
0.000131	0.0
0.047499	0.0
0.999810	1.0
0.117277	0.0
0.271095	0.0
0.786435	1.0
0.066192	0.0
0.959013	0.0
0.105685	1.0
0.170425	0.0
0.034729	0.0
0.996499	1.0
0.059312	0.0
0.000333	0.0
0.006116	0.0
0.372301	1.0
0.995566	1.0
0.713817	0.0
0.001883	0.0
0.033549	0.0
0.000007	0.0
0.945992	1.0
0.951590	1.0
0.006782	0.0
0.474419	1.0
0.045106	0.0
0.043711	0.0
0.000334	0.0
0.006409	1.0
0.999846	1.0
0.003238	0.0
0.997857	1.0
0.640760	1.0
0.993109	1.0
0.710651	0.0
0.750174	1.0
0.820195	0.0
0.008625	0.0
0.078504	0.0
0.000864	1.0
0.291979	0.0
0.873361	1.0
0.298833	0.0
0.732276	0.0
0.074806	0.0
0.000613	0.0
0.015268	0.0
0.092076	0.0
0.002031	0.0
0.973915	1.0
0.127888	0.0
0.749047	0.0
0.000153	0.0
0.641836	0.0
0.815258	0.0
1.000000	1.0
0.999566	1.0
0.983520	1.0
0.096735	0.0
0.279763	0.0
0.000379	0.0
0.999990	1.0
0.534130	0.0
0.977673	1.0
0.073155	0.0
0.091008	0.0
0.018115	0.0
0.820036	1.0
0.025491	0.0
0.450577	0.0
0.957697	1.0
0.009662	0.0
0.468499	0.0
0.000957	0.0
0.000220	0.0
0.001692	0.0
0.663167	0.0
0.993256	1.0
0.363499	0.0
0.948282	1.0
0.001072	0.0
0.668580	1.0
0.618377	1.0
0.413083	0.0
0.000214	0.0
0.000144	0.0
0.000002	0.0
0.081411	0.0
0.892488	1.0
0.001691	0.0
0.145829	0.0
0.894322	0.0
0.000412	0.0
0.103119	0.0
0.233266	0.0
0.860689	1.0
0.942524	1.0
0.197972	0.0
0.002136	0.0
0.000374	0.0
0.271331	0.0
0.519370	1.0
0.014981	0.0
0.005358	0.0
0.012129	0.0
0.065252	0.0
0.004523	0.0
1.000000	1.0
0.989490	1.0
0.935070	1.0
0.057080	0.0
0.000837	0.0
0.888843	1.0
0.407135	1.0
0.992445	1.0
0.978787	1.0
0.452459	0.0
0.929519	1.0
0.167610	1.0
0.619653	0.0
0.717864	1.0
0.046823	0.0
0.033823	0.0
0.964826	1.0
0.997962	1.0
0.049919	0.0
0.001223	0.0
0.007505	0.0
0.978910	1.0
0.000001	0.0
0.853815	1.0
0.000002	0.0
0.000584	0.0
0.293970	1.0
0.000024	0.0
0.901436	0.0
0.073296	0.0
0.386739	0.0
0.120297	0.0
0.477975	0.0
0.006676	0.0
0.321352	0.0
0.939973	1.0
0.999375	1.0
0.999473	1.0
0.000001	0.0
0.971323	1.0
0.777307	1.0
0.001616	0.0
0.616107	1.0
0.000003	0.0
0.236753	0.0
0.999980	1.0
0.127060	0.0
0.192912	0.0
0.993878	1.0
0.995547	1.0
